Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
645,01-08-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,30,103,NA
645,07-08-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,33,100,NA
645,08-08-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,27,84,NA
645,14-08-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,28,93,NA
645,15-08-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,32,99,NA
645,21-08-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,28,87,NA
645,22-08-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,30,84,NA
645,28-08-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,33,98,NA
645,29-08-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,33,102,NA
645,04-09-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,30,97,NA
645,05-09-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,31,99,NA
645,11-09-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,28,103,NA
645,18-09-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,25,90,NA
645,19-09-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,27,97,NA
645,25-09-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,31,104,NA
645,26-09-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,32,109,NA
645,02-10-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,30,95,NA
645,03-10-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,29,86,NA
645,09-10-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,32,99,NA
645,10-10-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,31,103,NA
645,16-10-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,33,95,NA
645,17-10-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,32,100,NA
645,23-10-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,34,108,NA
645,24-10-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,31,102,NA
645,30-10-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,30,108,NA
645,31-10-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,28,99,NA
645,06-11-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,31,98,NA
645,07-11-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,30,101,NA
645,10-11-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,34,105,NA
645,11-11-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",17,40,151,NA
645,12-11-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,36,135,NA
645,13-11-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,34,120,NA
645,14-11-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,30,105,NA
645,20-11-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,32,102,NA
645,21-11-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,32,100,NA
645,27-11-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,32,106,NA
645,28-11-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,33,109,NA
645,04-12-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,29,98,NA
645,05-12-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,30,104,NA
645,11-12-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,31,110,NA
645,12-12-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,28,91,NA
645,18-12-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,32,106,NA
645,19-12-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,30,103,NA
645,25-12-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,33,110,NA
645,26-12-15,Maharashtra,Jalgaon,"Girna water tank, Ramanand Nagar, Jalgaon",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,33,113,NA
646,01-01-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,20,50,125,NA
646,07-01-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,20,49,129,NA
646,08-01-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,19,52,131,NA
646,14-01-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,21,49,124,NA
646,15-01-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,20,51,126,NA
646,21-01-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,48,124,NA
646,22-01-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,51,120,NA
646,28-01-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,21,48,127,NA
646,29-01-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,47,123,NA
646,04-02-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,21,51,119,NA
646,05-02-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,20,50,123,NA
646,11-02-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,21,50,123,NA
646,12-02-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,51,129,NA
646,18-02-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,52,120,NA
646,19-02-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,21,48,121,NA
646,25-02-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,51,128,NA
646,26-02-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,49,123,NA
646,04-03-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,21,51,123,NA
646,05-03-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,21,50,125,NA
646,11-03-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,50,119,NA
646,12-03-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,35,82,NA
646,18-03-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,50,118,NA
646,19-03-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,21,50,120,NA
646,25-03-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,20,51,122,NA
646,26-03-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,21,50,122,NA
646,01-04-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,21,50,122,NA
646,02-04-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,21,49,122,NA
646,08-04-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,48,113,NA
646,09-04-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,23,45,119,NA
646,15-04-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,52,125,NA
646,16-04-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,53,123,NA
646,22-04-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,24,52,118,NA
646,23-04-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,21,49,115,NA
646,29-04-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,50,114,NA
646,30-04-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,20,52,122,NA
646,06-05-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,51,126,NA
646,07-05-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,52,129,NA
646,13-05-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,20,49,117,NA
646,14-05-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,23,51,123,NA
646,20-05-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,21,51,122,NA
646,21-05-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,51,126,NA
646,27-05-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,23,53,111,NA
646,28-05-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,22,51,115,NA
646,03-06-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,17,46,114,NA
646,10-06-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,36,90,NA
646,11-06-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,38,94,NA
646,17-06-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,16,40,100,NA
646,18-06-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,15,39,93,NA
646,24-06-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,16,40,103,NA
646,25-06-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,17,40,115,NA
646,01-07-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,16,43,106,NA
646,02-07-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,15,44,112,NA
646,08-07-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,39,98,NA
646,09-07-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,12,33,89,NA
646,16-07-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,11,32,85,NA
646,22-07-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,35,100,NA
646,23-07-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,15,37,104,NA
646,29-07-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,13,38,106,NA
646,30-07-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,12,34,99,NA
646,05-08-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,16,43,110,NA
646,06-08-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,13,31,96,NA
646,12-08-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,13,34,100,NA
646,13-08-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,16,40,108,NA
646,19-08-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,42,113,NA
646,20-08-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,41,112,NA
646,26-08-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,13,35,96,NA
646,27-08-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,36,104,NA
646,02-09-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,39,111,NA
646,03-09-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,15,40,114,NA
646,09-09-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,16,38,107,NA
646,10-09-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,39,111,NA
646,16-09-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,15,36,107,NA
646,23-09-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,35,104,NA
646,24-09-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,16,38,114,NA
646,30-09-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,17,39,116,NA
646,01-10-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,39,115,NA
646,07-10-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,15,41,119,NA
646,08-10-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,15,42,108,NA
646,14-10-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,13,37,97,NA
646,15-10-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,15,40,104,NA
646,21-10-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,16,42,112,NA
646,22-10-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,40,107,NA
646,28-10-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,16,42,119,NA
646,29-10-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,43,124,NA
646,04-11-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,36,108,NA
646,05-11-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,37,112,NA
646,10-11-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,15,37,108,NA
646,11-11-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,19,42,128,NA
646,12-11-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,16,39,110,NA
646,13-11-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,16,37,95,NA
646,18-11-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,36,105,NA
646,19-11-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,37,109,NA
646,25-11-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,13,37,112,NA
646,26-11-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,13,37,116,NA
646,02-12-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,13,38,113,NA
646,03-12-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,15,39,120,NA
646,09-12-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,39,114,NA
646,10-12-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,40,102,NA
646,16-12-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,13,36,120,NA
646,17-12-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,15,38,121,NA
646,23-12-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,39,126,NA
646,24-12-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,15,37,120,NA
646,30-12-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,39,116,NA
646,31-12-15,Maharashtra,Jalgaon,"MIDC Office, Jalgaon",Maharashtra State Pollution Control Board,Industrial Area,14,38,122,NA
647,05-01-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,39,78,NA
647,07-01-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,41,82,NA
647,12-01-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,43,84,NA
647,14-01-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,41,81,NA
647,19-01-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,33,67,NA
647,21-01-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,42,82,NA
647,26-01-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,42,82,NA
647,28-01-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,35,71,NA
647,02-02-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,36,73,NA
647,04-02-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,30,63,NA
647,09-02-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,29,61,NA
647,11-02-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,28,60,NA
647,16-02-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,27,59,NA
647,18-02-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,43,85,NA
647,23-02-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,38,76,NA
647,25-02-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,39,78,NA
647,02-03-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,37,74,NA
647,04-03-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,33,69,NA
647,09-03-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,33,69,NA
647,11-03-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,32,67,NA
647,16-03-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",18,43,84,NA
647,18-03-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",22,48,94,NA
647,23-03-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,49,94,NA
647,25-03-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,48,92,NA
647,30-03-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,44,87,NA
647,01-04-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,43,85,NA
647,06-04-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,39,78,NA
647,08-04-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,44,86,NA
647,13-04-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",16,55,106,NA
647,15-04-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",21,57,108,NA
647,20-04-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",18,41,81,NA
647,22-04-15,Maharashtra,Ulhasnagar,"Smt. C. H. M. College Campus, Ulhasnagar",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",19,45,89,NA
